family,group,module,metric_name,zone,side,views,source_spaces,scope,status,catalog_role,function_template,notes
F_pair_zone,pair_zone_residuals,pair_zone_residuals.py,pair_zone_cheek_soft_R_local_icp_residual,cheek_soft_R,R,"FR,LTL,RTL,LTM,RTM,LTD,RTD,LP,RP",canon_bucket,pair,active,both,,restored_from_stability_and_identity_config
F_pair_zone,pair_zone_residuals,pair_zone_residuals.py,pair_zone_cheek_soft_R_mean_vertex_distance,cheek_soft_R,R,"FR,LTL,RTL,LTM,RTM,LTD,RTD,LP,RP",canon_bucket,pair,active,both,,restored_from_stability_and_identity_config
F_pair_zone,pair_zone_residuals,pair_zone_residuals.py,pair_zone_cheek_soft_R_median_vertex_distance,cheek_soft_R,R,"FR,LTL,RTL,LTM,RTM,LTD,RTD,LP,RP",canon_bucket,pair,active,both,,restored_from_stability_and_identity_config
F_pair_zone,pair_zone_residuals,pair_zone_residuals.py,pair_zone_cheek_soft_R_p95_vertex_distance,cheek_soft_R,R,"FR,LTL,RTL,LTM,RTM,LTD,RTD,LP,RP",canon_bucket,pair,active,both,,restored_from_stability_and_identity_config
F_pair_zone,pair_zone_residuals,pair_zone_residuals.py,pair_zone_cheek_soft_R_residual_tail_p90_minus_p50,cheek_soft_R,R,"FR,LTL,RTL,LTM,RTM,LTD,RTD,LP,RP",canon_bucket,pair,active,both,,restored_from_stability_and_identity_config
F_pair_zone,pair_zone_residuals,pair_zone_residuals.py,pair_zone_cheek_soft_R_signed_normal_mean,cheek_soft_R,R,"FR,LTL,RTL,LTM,RTM,LTD,RTD,LP,RP",canon_bucket,pair,active,both,,restored_from_stability_and_identity_config
F_pair_zone,pair_zone_residuals,pair_zone_residuals.py,pair_zone_cheek_soft_R_signed_normal_median,cheek_soft_R,R,"FR,LTL,RTL,LTM,RTM,LTD,RTD,LP,RP",canon_bucket,pair,active,both,,restored_from_stability_and_identity_config
F_pair_zone,pair_zone_residuals,pair_zone_residuals.py,pair_zone_cheek_soft_R_signed_normal_p95,cheek_soft_R,R,"FR,LTL,RTL,LTM,RTM,LTD,RTD,LP,RP",canon_bucket,pair,active,both,,restored_from_stability_and_identity_config
F_pair_zone,pair_zone_residuals,pair_zone_residuals.py,pair_zone_cheekbone_L_bending_energy,cheekbone_L,L,"FR,LTL,RTL,LTM,RTM,LTD,RTD,LP,RP",canon_bucket,pair,active,both,,restored_from_stability_and_identity_config
F_pair_zone,pair_zone_residuals,pair_zone_residuals.py,pair_zone_cheekbone_L_edge_strain_energy,cheekbone_L,L,"FR,LTL,RTL,LTM,RTM,LTD,RTD,LP,RP",canon_bucket,pair,active,both,,restored_from_stability_and_identity_config
F_pair_zone,pair_zone_residuals,pair_zone_residuals.py,pair_zone_cheekbone_L_local_icp_residual,cheekbone_L,L,"FR,LTL,RTL,LTM,RTM,LTD,RTD,LP,RP",canon_bucket,pair,active,both,,restored_from_stability_and_identity_config
F_pair_zone,pair_zone_residuals,pair_zone_residuals.py,pair_zone_cheekbone_L_mean_vertex_distance,cheekbone_L,L,"FR,LTL,RTL,LTM,RTM,LTD,RTD,LP,RP",canon_bucket,pair,active,both,,restored_from_stability_and_identity_config
F_pair_zone,pair_zone_residuals,pair_zone_residuals.py,pair_zone_cheekbone_L_median_vertex_distance,cheekbone_L,L,"FR,LTL,RTL,LTM,RTM,LTD,RTD,LP,RP",canon_bucket,pair,active,both,,restored_from_stability_and_identity_config
F_pair_zone,pair_zone_residuals,pair_zone_residuals.py,pair_zone_cheekbone_L_p95_vertex_distance,cheekbone_L,L,"FR,LTL,RTL,LTM,RTM,LTD,RTD,LP,RP",canon_bucket,pair,active,both,,restored_from_stability_and_identity_config
F_pair_zone,pair_zone_residuals,pair_zone_residuals.py,pair_zone_cheekbone_L_residual_tail_p90_minus_p50,cheekbone_L,L,"FR,LTL,RTL,LTM,RTM,LTD,RTD,LP,RP",canon_bucket,pair,active,both,,restored_from_stability_and_identity_config
F_pair_zone,pair_zone_residuals,pair_zone_residuals.py,pair_zone_cheekbone_L_signed_normal_mean,cheekbone_L,L,"FR,LTL,RTL,LTM,RTM,LTD,RTD,LP,RP",canon_bucket,pair,active,both,,restored_from_stability_and_identity_config
F_pair_zone,pair_zone_residuals,pair_zone_residuals.py,pair_zone_cheekbone_L_signed_normal_median,cheekbone_L,L,"FR,LTL,RTL,LTM,RTM,LTD,RTD,LP,RP",canon_bucket,pair,active,both,,restored_from_stability_and_identity_config
F_pair_zone,pair_zone_residuals,pair_zone_residuals.py,pair_zone_cheekbone_L_signed_normal_p95,cheekbone_L,L,"FR,LTL,RTL,LTM,RTM,LTD,RTD,LP,RP",canon_bucket,pair,active,both,,restored_from_stability_and_identity_config
F_pair_zone,pair_zone_residuals,pair_zone_residuals.py,pair_zone_cheekbone_R_bending_energy,cheekbone_R,R,"FR,LTL,RTL,LTM,RTM,LTD,RTD,LP,RP",canon_bucket,pair,active,both,,restored_from_stability_and_identity_config
F_pair_zone,pair_zone_residuals,pair_zone_residuals.py,pair_zone_cheekbone_R_edge_strain_energy,cheekbone_R,R,"FR,LTL,RTL,LTM,RTM,LTD,RTD,LP,RP",canon_bucket,pair,active,both,,restored_from_stability_and_identity_config
F_pair_zone,pair_zone_residuals,pair_zone_residuals.py,pair_zone_cheekbone_R_local_icp_residual,cheekbone_R,R,"FR,LTL,RTL,LTM,RTM,LTD,RTD,LP,RP",canon_bucket,pair,active,both,,restored_from_stability_and_identity_config
F_pair_zone,pair_zone_residuals,pair_zone_residuals.py,pair_zone_cheekbone_R_mean_vertex_distance,cheekbone_R,R,"FR,LTL,RTL,LTM,RTM,LTD,RTD,LP,RP",canon_bucket,pair,active,both,,restored_from_stability_and_identity_config
F_pair_zone,pair_zone_residuals,pair_zone_residuals.py,pair_zone_cheekbone_R_median_vertex_distance,cheekbone_R,R,"FR,LTL,RTL,LTM,RTM,LTD,RTD,LP,RP",canon_bucket,pair,active,both,,restored_from_stability_and_identity_config
F_pair_zone,pair_zone_residuals,pair_zone_residuals.py,pair_zone_cheekbone_R_p95_vertex_distance,cheekbone_R,R,"FR,LTL,RTL,LTM,RTM,LTD,RTD,LP,RP",canon_bucket,pair,active,both,,restored_from_stability_and_identity_config
F_pair_zone,pair_zone_residuals,pair_zone_residuals.py,pair_zone_cheekbone_R_residual_tail_p90_minus_p50,cheekbone_R,R,"FR,LTL,RTL,LTM,RTM,LTD,RTD,LP,RP",canon_bucket,pair,active,both,,restored_from_stability_and_identity_config
F_pair_zone,pair_zone_residuals,pair_zone_residuals.py,pair_zone_cheekbone_R_signed_normal_mean,cheekbone_R,R,"FR,LTL,RTL,LTM,RTM,LTD,RTD,LP,RP",canon_bucket,pair,active,both,,restored_from_stability_and_identity_config
F_pair_zone,pair_zone_residuals,pair_zone_residuals.py,pair_zone_cheekbone_R_signed_normal_median,cheekbone_R,R,"FR,LTL,RTL,LTM,RTM,LTD,RTD,LP,RP",canon_bucket,pair,active,both,,restored_from_stability_and_identity_config
F_pair_zone,pair_zone_residuals,pair_zone_residuals.py,pair_zone_cheekbone_R_signed_normal_p95,cheekbone_R,R,"FR,LTL,RTL,LTM,RTM,LTD,RTD,LP,RP",canon_bucket,pair,active,both,,restored_from_stability_and_identity_config
F_pair_zone,pair_zone_residuals,pair_zone_residuals.py,pair_zone_chin_bending_energy,chin,NA,"FR,LTL,RTL,LTM,RTM,LTD,RTD,LP,RP",canon_bucket,pair,active,both,,restored_from_stability_and_identity_config
F_pair_zone,pair_zone_residuals,pair_zone_residuals.py,pair_zone_chin_edge_strain_energy,chin,NA,"FR,LTL,RTL,LTM,RTM,LTD,RTD,LP,RP",canon_bucket,pair,active,both,,restored_from_stability_and_identity_config
F_pair_zone,pair_zone_residuals,pair_zone_residuals.py,pair_zone_chin_local_icp_residual,chin,NA,"FR,LTL,RTL,LTM,RTM,LTD,RTD,LP,RP",canon_bucket,pair,active,both,,restored_from_stability_and_identity_config
F_pair_zone,pair_zone_residuals,pair_zone_residuals.py,pair_zone_chin_mean_vertex_distance,chin,NA,"FR,LTL,RTL,LTM,RTM,LTD,RTD,LP,RP",canon_bucket,pair,active,both,,restored_from_stability_and_identity_config
F_pair_zone,pair_zone_residuals,pair_zone_residuals.py,pair_zone_chin_median_vertex_distance,chin,NA,"FR,LTL,RTL,LTM,RTM,LTD,RTD,LP,RP",canon_bucket,pair,active,both,,restored_from_stability_and_identity_config
F_pair_zone,pair_zone_residuals,pair_zone_residuals.py,pair_zone_chin_p95_vertex_distance,chin,NA,"FR,LTL,RTL,LTM,RTM,LTD,RTD,LP,RP",canon_bucket,pair,active,both,,restored_from_stability_and_identity_config
F_pair_zone,pair_zone_residuals,pair_zone_residuals.py,pair_zone_chin_residual_tail_p90_minus_p50,chin,NA,"FR,LTL,RTL,LTM,RTM,LTD,RTD,LP,RP",canon_bucket,pair,active,both,,restored_from_stability_and_identity_config
F_pair_zone,pair_zone_residuals,pair_zone_residuals.py,pair_zone_chin_signed_normal_mean,chin,NA,"FR,LTL,RTL,LTM,RTM,LTD,RTD,LP,RP",canon_bucket,pair,active,both,,restored_from_stability_and_identity_config
F_pair_zone,pair_zone_residuals,pair_zone_residuals.py,pair_zone_chin_signed_normal_median,chin,NA,"FR,LTL,RTL,LTM,RTM,LTD,RTD,LP,RP",canon_bucket,pair,active,both,,restored_from_stability_and_identity_config
F_pair_zone,pair_zone_residuals,pair_zone_residuals.py,pair_zone_chin_signed_normal_p95,chin,NA,"FR,LTL,RTL,LTM,RTM,LTD,RTD,LP,RP",canon_bucket,pair,active,both,,restored_from_stability_and_identity_config
F_pair_zone,pair_zone_residuals,pair_zone_residuals.py,pair_zone_forehead_bending_energy,forehead,NA,"FR,LTL,RTL,LTM,RTM,LTD,RTD,LP,RP",canon_bucket,pair,active,both,,restored_from_stability_and_identity_config
F_pair_zone,pair_zone_residuals,pair_zone_residuals.py,pair_zone_forehead_edge_strain_energy,forehead,NA,"FR,LTL,RTL,LTM,RTM,LTD,RTD,LP,RP",canon_bucket,pair,active,both,,restored_from_stability_and_identity_config
F_pair_zone,pair_zone_residuals,pair_zone_residuals.py,pair_zone_forehead_local_icp_residual,forehead,NA,"FR,LTL,RTL,LTM,RTM,LTD,RTD,LP,RP",canon_bucket,pair,active,both,,restored_from_stability_and_identity_config
F_pair_zone,pair_zone_residuals,pair_zone_residuals.py,pair_zone_forehead_mean_vertex_distance,forehead,NA,"FR,LTL,RTL,LTM,RTM,LTD,RTD,LP,RP",canon_bucket,pair,active,both,,restored_from_stability_and_identity_config
F_pair_zone,pair_zone_residuals,pair_zone_residuals.py,pair_zone_forehead_median_vertex_distance,forehead,NA,"FR,LTL,RTL,LTM,RTM,LTD,RTD,LP,RP",canon_bucket,pair,active,both,,restored_from_stability_and_identity_config
F_pair_zone,pair_zone_residuals,pair_zone_residuals.py,pair_zone_forehead_p95_vertex_distance,forehead,NA,"FR,LTL,RTL,LTM,RTM,LTD,RTD,LP,RP",canon_bucket,pair,active,both,,restored_from_stability_and_identity_config
F_pair_zone,pair_zone_residuals,pair_zone_residuals.py,pair_zone_forehead_residual_tail_p90_minus_p50,forehead,NA,"FR,LTL,RTL,LTM,RTM,LTD,RTD,LP,RP",canon_bucket,pair,active,both,,restored_from_stability_and_identity_config
F_pair_zone,pair_zone_residuals,pair_zone_residuals.py,pair_zone_forehead_signed_normal_mean,forehead,NA,"FR,LTL,RTL,LTM,RTM,LTD,RTD,LP,RP",canon_bucket,pair,active,both,,restored_from_stability_and_identity_config
F_pair_zone,pair_zone_residuals,pair_zone_residuals.py,pair_zone_forehead_signed_normal_median,forehead,NA,"FR,LTL,RTL,LTM,RTM,LTD,RTD,LP,RP",canon_bucket,pair,active,both,,restored_from_stability_and_identity_config
F_pair_zone,pair_zone_residuals,pair_zone_residuals.py,pair_zone_forehead_signed_normal_p95,forehead,NA,"FR,LTL,RTL,LTM,RTM,LTD,RTD,LP,RP",canon_bucket,pair,active,both,,restored_from_stability_and_identity_config
F_pair_zone,pair_zone_residuals,pair_zone_residuals.py,pair_zone_jaw_R_bending_energy,jaw_R,R,"FR,LTL,RTL,LTM,RTM,LTD,RTD,LP,RP",canon_bucket,pair,active,both,,restored_from_stability_and_identity_config
F_pair_zone,pair_zone_residuals,pair_zone_residuals.py,pair_zone_jaw_R_edge_strain_energy,jaw_R,R,"FR,LTL,RTL,LTM,RTM,LTD,RTD,LP,RP",canon_bucket,pair,active,both,,restored_from_stability_and_identity_config
F_pair_zone,pair_zone_residuals,pair_zone_residuals.py,pair_zone_jaw_R_local_icp_residual,jaw_R,R,"FR,LTL,RTL,LTM,RTM,LTD,RTD,LP,RP",canon_bucket,pair,active,both,,restored_from_stability_and_identity_config
F_pair_zone,pair_zone_residuals,pair_zone_residuals.py,pair_zone_jaw_R_mean_vertex_distance,jaw_R,R,"FR,LTL,RTL,LTM,RTM,LTD,RTD,LP,RP",canon_bucket,pair,active,both,,restored_from_stability_and_identity_config
F_pair_zone,pair_zone_residuals,pair_zone_residuals.py,pair_zone_jaw_R_median_vertex_distance,jaw_R,R,"FR,LTL,RTL,LTM,RTM,LTD,RTD,LP,RP",canon_bucket,pair,active,both,,restored_from_stability_and_identity_config
F_pair_zone,pair_zone_residuals,pair_zone_residuals.py,pair_zone_jaw_R_p95_vertex_distance,jaw_R,R,"FR,LTL,RTL,LTM,RTM,LTD,RTD,LP,RP",canon_bucket,pair,active,both,,restored_from_stability_and_identity_config
F_pair_zone,pair_zone_residuals,pair_zone_residuals.py,pair_zone_jaw_R_residual_tail_p90_minus_p50,jaw_R,R,"FR,LTL,RTL,LTM,RTM,LTD,RTD,LP,RP",canon_bucket,pair,active,both,,restored_from_stability_and_identity_config
F_pair_zone,pair_zone_residuals,pair_zone_residuals.py,pair_zone_jaw_R_signed_normal_mean,jaw_R,R,"FR,LTL,RTL,LTM,RTM,LTD,RTD,LP,RP",canon_bucket,pair,active,both,,restored_from_stability_and_identity_config
F_pair_zone,pair_zone_residuals,pair_zone_residuals.py,pair_zone_jaw_R_signed_normal_median,jaw_R,R,"FR,LTL,RTL,LTM,RTM,LTD,RTD,LP,RP",canon_bucket,pair,active,both,,restored_from_stability_and_identity_config
F_pair_zone,pair_zone_residuals,pair_zone_residuals.py,pair_zone_jaw_R_signed_normal_p95,jaw_R,R,"FR,LTL,RTL,LTM,RTM,LTD,RTD,LP,RP",canon_bucket,pair,active,both,,restored_from_stability_and_identity_config
F_pair_zone,pair_zone_residuals,pair_zone_residuals.py,pair_zone_jaw_angle_R_bending_energy,jaw_angle_R,R,"FR,LTL,RTL,LTM,RTM,LTD,RTD,LP,RP",canon_bucket,pair,active,both,,restored_from_stability_and_identity_config
F_pair_zone,pair_zone_residuals,pair_zone_residuals.py,pair_zone_jaw_angle_R_edge_strain_energy,jaw_angle_R,R,"FR,LTL,RTL,LTM,RTM,LTD,RTD,LP,RP",canon_bucket,pair,active,both,,restored_from_stability_and_identity_config
F_pair_zone,pair_zone_residuals,pair_zone_residuals.py,pair_zone_jaw_angle_R_local_icp_residual,jaw_angle_R,R,"FR,LTL,RTL,LTM,RTM,LTD,RTD,LP,RP",canon_bucket,pair,active,both,,restored_from_stability_and_identity_config
F_pair_zone,pair_zone_residuals,pair_zone_residuals.py,pair_zone_jaw_angle_R_mean_vertex_distance,jaw_angle_R,R,"FR,LTL,RTL,LTM,RTM,LTD,RTD,LP,RP",canon_bucket,pair,active,both,,restored_from_stability_and_identity_config
F_pair_zone,pair_zone_residuals,pair_zone_residuals.py,pair_zone_jaw_angle_R_median_vertex_distance,jaw_angle_R,R,"FR,LTL,RTL,LTM,RTM,LTD,RTD,LP,RP",canon_bucket,pair,active,both,,restored_from_stability_and_identity_config
F_pair_zone,pair_zone_residuals,pair_zone_residuals.py,pair_zone_jaw_angle_R_p95_vertex_distance,jaw_angle_R,R,"FR,LTL,RTL,LTM,RTM,LTD,RTD,LP,RP",canon_bucket,pair,active,both,,restored_from_stability_and_identity_config
F_pair_zone,pair_zone_residuals,pair_zone_residuals.py,pair_zone_jaw_angle_R_residual_tail_p90_minus_p50,jaw_angle_R,R,"FR,LTL,RTL,LTM,RTM,LTD,RTD,LP,RP",canon_bucket,pair,active,both,,restored_from_stability_and_identity_config
F_pair_zone,pair_zone_residuals,pair_zone_residuals.py,pair_zone_jaw_angle_R_signed_normal_mean,jaw_angle_R,R,"FR,LTL,RTL,LTM,RTM,LTD,RTD,LP,RP",canon_bucket,pair,active,both,,restored_from_stability_and_identity_config
F_pair_zone,pair_zone_residuals,pair_zone_residuals.py,pair_zone_jaw_angle_R_signed_normal_median,jaw_angle_R,R,"FR,LTL,RTL,LTM,RTM,LTD,RTD,LP,RP",canon_bucket,pair,active,both,,restored_from_stability_and_identity_config
F_pair_zone,pair_zone_residuals,pair_zone_residuals.py,pair_zone_jaw_angle_R_signed_normal_p95,jaw_angle_R,R,"FR,LTL,RTL,LTM,RTM,LTD,RTD,LP,RP",canon_bucket,pair,active,both,,restored_from_stability_and_identity_config
F_pair_zone,pair_zone_residuals,pair_zone_residuals.py,pair_zone_ligament_orbital_L_bending_energy,face,L,"FR,LTL,RTL,LTM,RTM,LTD,RTD,LP,RP",canon_bucket,pair,active,both,,restored_from_stability_and_identity_config
F_pair_zone,pair_zone_residuals,pair_zone_residuals.py,pair_zone_ligament_orbital_L_edge_strain_energy,face,L,"FR,LTL,RTL,LTM,RTM,LTD,RTD,LP,RP",canon_bucket,pair,active,both,,restored_from_stability_and_identity_config
F_pair_zone,pair_zone_residuals,pair_zone_residuals.py,pair_zone_ligament_orbital_L_local_icp_residual,face,L,"FR,LTL,RTL,LTM,RTM,LTD,RTD,LP,RP",canon_bucket,pair,active,both,,restored_from_stability_and_identity_config
F_pair_zone,pair_zone_residuals,pair_zone_residuals.py,pair_zone_ligament_orbital_L_mean_vertex_distance,face,L,"FR,LTL,RTL,LTM,RTM,LTD,RTD,LP,RP",canon_bucket,pair,active,both,,restored_from_stability_and_identity_config
F_pair_zone,pair_zone_residuals,pair_zone_residuals.py,pair_zone_ligament_orbital_L_median_vertex_distance,face,L,"FR,LTL,RTL,LTM,RTM,LTD,RTD,LP,RP",canon_bucket,pair,active,both,,restored_from_stability_and_identity_config
F_pair_zone,pair_zone_residuals,pair_zone_residuals.py,pair_zone_ligament_orbital_L_p95_vertex_distance,face,L,"FR,LTL,RTL,LTM,RTM,LTD,RTD,LP,RP",canon_bucket,pair,active,both,,restored_from_stability_and_identity_config
F_pair_zone,pair_zone_residuals,pair_zone_residuals.py,pair_zone_ligament_orbital_L_residual_tail_p90_minus_p50,face,L,"FR,LTL,RTL,LTM,RTM,LTD,RTD,LP,RP",canon_bucket,pair,active,both,,restored_from_stability_and_identity_config
F_pair_zone,pair_zone_residuals,pair_zone_residuals.py,pair_zone_ligament_orbital_L_signed_normal_mean,face,L,"FR,LTL,RTL,LTM,RTM,LTD,RTD,LP,RP",canon_bucket,pair,active,both,,restored_from_stability_and_identity_config
F_pair_zone,pair_zone_residuals,pair_zone_residuals.py,pair_zone_ligament_orbital_L_signed_normal_median,face,L,"FR,LTL,RTL,LTM,RTM,LTD,RTD,LP,RP",canon_bucket,pair,active,both,,restored_from_stability_and_identity_config
F_pair_zone,pair_zone_residuals,pair_zone_residuals.py,pair_zone_ligament_orbital_L_signed_normal_p95,face,L,"FR,LTL,RTL,LTM,RTM,LTD,RTD,LP,RP",canon_bucket,pair,active,both,,restored_from_stability_and_identity_config
F_pair_zone,pair_zone_residuals,pair_zone_residuals.py,pair_zone_ligament_orbital_R_bending_energy,face,R,"FR,LTL,RTL,LTM,RTM,LTD,RTD,LP,RP",canon_bucket,pair,active,both,,restored_from_stability_and_identity_config
F_pair_zone,pair_zone_residuals,pair_zone_residuals.py,pair_zone_ligament_orbital_R_edge_strain_energy,face,R,"FR,LTL,RTL,LTM,RTM,LTD,RTD,LP,RP",canon_bucket,pair,active,both,,restored_from_stability_and_identity_config
F_pair_zone,pair_zone_residuals,pair_zone_residuals.py,pair_zone_ligament_orbital_R_local_icp_residual,face,R,"FR,LTL,RTL,LTM,RTM,LTD,RTD,LP,RP",canon_bucket,pair,active,both,,restored_from_stability_and_identity_config
F_pair_zone,pair_zone_residuals,pair_zone_residuals.py,pair_zone_ligament_orbital_R_mean_vertex_distance,face,R,"FR,LTL,RTL,LTM,RTM,LTD,RTD,LP,RP",canon_bucket,pair,active,both,,restored_from_stability_and_identity_config
F_pair_zone,pair_zone_residuals,pair_zone_residuals.py,pair_zone_ligament_orbital_R_median_vertex_distance,face,R,"FR,LTL,RTL,LTM,RTM,LTD,RTD,LP,RP",canon_bucket,pair,active,both,,restored_from_stability_and_identity_config
F_pair_zone,pair_zone_residuals,pair_zone_residuals.py,pair_zone_ligament_orbital_R_p95_vertex_distance,face,R,"FR,LTL,RTL,LTM,RTM,LTD,RTD,LP,RP",canon_bucket,pair,active,both,,restored_from_stability_and_identity_config
F_pair_zone,pair_zone_residuals,pair_zone_residuals.py,pair_zone_ligament_orbital_R_residual_tail_p90_minus_p50,face,R,"FR,LTL,RTL,LTM,RTM,LTD,RTD,LP,RP",canon_bucket,pair,active,both,,restored_from_stability_and_identity_config
F_pair_zone,pair_zone_residuals,pair_zone_residuals.py,pair_zone_ligament_orbital_R_signed_normal_mean,face,R,"FR,LTL,RTL,LTM,RTM,LTD,RTD,LP,RP",canon_bucket,pair,active,both,,restored_from_stability_and_identity_config
F_pair_zone,pair_zone_residuals,pair_zone_residuals.py,pair_zone_ligament_orbital_R_signed_normal_median,face,R,"FR,LTL,RTL,LTM,RTM,LTD,RTD,LP,RP",canon_bucket,pair,active,both,,restored_from_stability_and_identity_config
F_pair_zone,pair_zone_residuals,pair_zone_residuals.py,pair_zone_ligament_orbital_R_signed_normal_p95,face,R,"FR,LTL,RTL,LTM,RTM,LTD,RTD,LP,RP",canon_bucket,pair,active,both,,restored_from_stability_and_identity_config
F_pair_zone,pair_zone_residuals,pair_zone_residuals.py,pair_zone_ligament_zygomatic_L_bending_energy,face,L,"FR,LTL,RTL,LTM,RTM,LTD,RTD,LP,RP",canon_bucket,pair,active,both,,restored_from_stability_and_identity_config
F_pair_zone,pair_zone_residuals,pair_zone_residuals.py,pair_zone_ligament_zygomatic_L_edge_strain_energy,face,L,"FR,LTL,RTL,LTM,RTM,LTD,RTD,LP,RP",canon_bucket,pair,active,both,,restored_from_stability_and_identity_config
F_pair_zone,pair_zone_residuals,pair_zone_residuals.py,pair_zone_ligament_zygomatic_L_local_icp_residual,face,L,"FR,LTL,RTL,LTM,RTM,LTD,RTD,LP,RP",canon_bucket,pair,active,both,,restored_from_stability_and_identity_config
F_pair_zone,pair_zone_residuals,pair_zone_residuals.py,pair_zone_ligament_zygomatic_L_mean_vertex_distance,face,L,"FR,LTL,RTL,LTM,RTM,LTD,RTD,LP,RP",canon_bucket,pair,active,both,,restored_from_stability_and_identity_config
F_pair_zone,pair_zone_residuals,pair_zone_residuals.py,pair_zone_ligament_zygomatic_L_median_vertex_distance,face,L,"FR,LTL,RTL,LTM,RTM,LTD,RTD,LP,RP",canon_bucket,pair,active,both,,restored_from_stability_and_identity_config
F_pair_zone,pair_zone_residuals,pair_zone_residuals.py,pair_zone_ligament_zygomatic_L_p95_vertex_distance,face,L,"FR,LTL,RTL,LTM,RTM,LTD,RTD,LP,RP",canon_bucket,pair,active,both,,restored_from_stability_and_identity_config
